"url","url_self_link","title","publication_date","update_date","share_fb_like","share_fb_share","share_googleplus","share_twitter","share_others","article_language","lesbahet","news_bureau","external_links","internal_links","word_count","line_count","char_count","factbox","comment_fields","comment_number","interactive_elements","poll","game","video_files","video_files_nrk","flash_file","image_collection","images","related_stories","related_stories_box_thematic","related_stories_box_les","map","regional_office","program_related","main_news_category","iframe","css","js","template"
"http://www.nrk.no/verden/stoltenberg-i-mandelas-begravelse-1.11415783","http://www.nrk.no/verden/1.11415783","– Glad for å kunne ta farvel med Mandela","2013-12-13 11:58:17","2013-12-13 12:24:26",0,2,2,2,0,"no",46.4073,NULL,1,3,712,32,4092,1,0,0,8,NULL,NULL,0,0,0,0,2,10,7,3,0,"NA","NA","Verden",0,181178,22251,"ny2013"
"http://www.nrk.no/trondelag/_-bruk-mobilen-minst-mulig-1.11415851","http://www.nrk.no/trondelag/1.11415851","– Bruk mobilen minst mulig","2013-12-13 11:13:06","2013-12-13 11:39:11",0,2,2,2,0,"no",46.8824,NULL,0,3,973,44,5363,0,0,0,9,NULL,NULL,0,0,0,1,41,9,6,3,0,"NRK Trøndelag","NA","NA",0,181178,26643,"ny2013"
"http://www.nrk.no/trondelag/tor-ikke-reise-hjem-til-jul-1.11410738","http://www.nrk.no/trondelag/1.11410738","OL-håp tør ikke reise hjem til jul","2013-12-13 11:47:06",NULL,0,2,2,2,0,"no",35.4183,NULL,0,3,667,37,3601,0,1,NULL,10,NULL,NULL,0,1,0,0,4,12,6,6,0,"NRK Trøndelag","NA","NA",0,181178,22881,"ny2013"
"http://www.nrk.no/sport/1.11416017","http://www.nrk.no/sport/1.11416017","Syk Hellner dropper Davos - Sport","2013-12-13 11:47:49",NULL,0,1,1,1,0,"no",46.4848,NULL,0,0,44,3,260,0,0,0,4,NULL,NULL,0,0,0,0,0,0,0,0,0,"NA","NA","Sport",0,183190,19378,"nrk_alfa"
"http://www.nrk.no/sport/1.11415708","http://www.nrk.no/sport/1.11415708","16-åring med rekord og semibillett - Sport","2013-12-13 10:38:57",NULL,0,1,1,1,0,"no",39.0588,NULL,0,0,68,4,402,0,0,0,4,NULL,NULL,0,0,0,0,0,0,0,0,0,"NA","NA","Sport",0,183190,19378,"nrk_alfa"
"http://www.nrk.no/ho/okokrim-frykter-ulovlig-ulvejakt-1.11415916","http://www.nrk.no/ho/1.11415916","Økokrim advarer tjuvjegere","2013-12-13 11:29:32",NULL,0,2,2,2,0,"no",42.6218,NULL,0,3,401,23,2256,0,0,0,8,NULL,NULL,0,0,0,0,1,4,4,0,0,"NRK Hedmark og Oppland","NA","NA",0,181178,20162,"ny2013"
"http://www.nrk.no/sorlandet/cultiva-penger-til-17-prosjekter-1.11415915","http://www.nrk.no/sorlandet/1.11415915","Cultiva-penger til 17 prosjekter","2013-12-13 10:13:56",NULL,0,2,2,2,0,"no",66.1722,NULL,0,0,282,7,1754,0,0,0,8,NULL,NULL,0,0,0,0,2,9,9,0,0,"NRK Sørlandet","NA","NA",0,181178,21886,"ny2013"
"http://www.nrk.no/sorlandet/--iveland-overlever-ikke-1.11416240","http://www.nrk.no/sorlandet/1.11416240","- Iveland overlever ikke - NRK – Sørlandet","2013-12-13 12:08:56",NULL,0,1,1,1,0,"no",64.037,NULL,0,0,27,1,175,0,0,0,4,NULL,NULL,0,0,0,0,0,9,9,0,0,"NRK Sørlandet","NA","NA",0,181178,21436,"nrk_alfa"
"http://www.nrk.no/sorlandet/arbeidsulykke-i-grimstad-1.11416219","http://www.nrk.no/sorlandet/1.11416219","Arbeidsulykke i Grimstad - NRK – Sørlandet","2013-12-13 11:57:32",NULL,0,1,1,1,0,"no",38.6379,NULL,0,0,29,2,155,0,0,0,4,NULL,NULL,0,0,0,0,0,9,9,0,0,"NRK Sørlandet","NA","NA",0,181178,21436,"nrk_alfa"
"http://www.nrk.no/sorlandet/gir-klubbkassa-til-frelsesarmeen-1.11416110","http://www.nrk.no/sorlandet/1.11416110","Gir klubbkassa til Frelsesarmeen - NRK – Sørlandet","2013-12-13 11:46:57",NULL,0,1,1,1,0,"no",52.2941,NULL,0,0,34,2,232,0,0,0,4,NULL,NULL,0,0,0,0,0,9,9,0,0,"NRK Sørlandet","NA","NA",0,181178,21436,"nrk_alfa"
"http://www.nrk.no/sorlandet/cultiva-penger-til-17-prosjekter-1.11415476","http://www.nrk.no/sorlandet/1.11415476","Cultiva-penger til 17 prosjekter - NRK – Sørlandet","2013-12-13 10:14:04",NULL,0,1,1,1,0,"no",40,NULL,0,1,20,1,122,0,0,0,4,NULL,NULL,0,0,0,0,0,9,9,0,0,"NRK Sørlandet","NA","NA",0,181178,21436,"nrk_alfa"
"http://www.nrk.no/sorlandet/1.11416240","http://www.nrk.no/sorlandet/1.11416240","- Iveland overlever ikke - NRK – Sørlandet","2013-12-13 12:08:56",NULL,0,1,1,1,0,"no",64.037,NULL,0,0,27,1,175,0,0,0,4,NULL,NULL,0,0,0,0,0,9,9,0,0,"NRK Sørlandet","NA","NA",0,181178,21436,"nrk_alfa"
"http://www.nrk.no/sorlandet/1.11416219","http://www.nrk.no/sorlandet/1.11416219","Arbeidsulykke i Grimstad - NRK – Sørlandet","2013-12-13 11:57:32",NULL,0,1,1,1,0,"no",38.6379,NULL,0,0,29,2,155,0,0,0,4,NULL,NULL,0,0,0,0,0,9,9,0,0,"NRK Sørlandet","NA","NA",0,181178,21436,"nrk_alfa"
"http://www.nrk.no/sorlandet/1.11416110","http://www.nrk.no/sorlandet/1.11416110","Gir klubbkassa til Frelsesarmeen - NRK – Sørlandet","2013-12-13 11:46:57",NULL,0,1,1,1,0,"no",52.2941,NULL,0,0,34,2,232,0,0,0,4,NULL,NULL,0,0,0,0,0,9,9,0,0,"NRK Sørlandet","NA","NA",0,181178,21436,"nrk_alfa"
"http://www.nrk.no/sognogfjordane/fire-nye-hurtigladestasjonar-1.11415729","http://www.nrk.no/sognogfjordane/1.11415729","Fylket får fire nye hurtigladestasjonar for elbil","2013-12-13 11:16:06",NULL,0,2,2,2,0,"nn",43.4536,NULL,0,2,505,21,2888,0,0,0,8,NULL,NULL,0,0,0,0,2,6,6,0,0,"NRK Sogn og Fjordane","NA","NA",0,181178,21893,"ny2013"
"http://www.nrk.no/okonomi/na-gar-rema-1000-og-coop-sammen-1.11415710","http://www.nrk.no/okonomi/1.11415710","Nå går Rema 1000 og Coop sammen","2013-12-13 08:47:19","2013-12-13 10:58:30",0,2,2,2,0,"no",46.8129,NULL,0,5,323,16,2016,1,0,0,9,NULL,NULL,0,1,0,0,1,3,0,3,0,"NA","NA","Økonomi",0,181178,20194,"ny2013"
"http://www.nrk.no/rogaland/frp-frykter-monopol-1.11416121","http://www.nrk.no/rogaland/1.11416121","Frp frykter monopol - NRK – Rogaland","2013-12-13 11:23:17",NULL,0,1,1,1,0,"no",52.5,NULL,0,1,40,2,291,0,0,0,4,NULL,NULL,0,0,0,0,0,3,3,0,0,"NRK Rogaland","NA","NA",0,181178,20221,"nrk_alfa"
"http://www.nrk.no/rogaland/stipend-til-ostin-ommundsen-1.11415755","http://www.nrk.no/rogaland/1.11415755","Stipend til Østin Ommundsen - NRK – Rogaland","2013-12-13 11:11:20",NULL,0,1,1,1,0,"no",54.2097,NULL,1,0,31,2,217,0,0,0,4,NULL,NULL,0,0,0,0,0,3,3,0,0,"NRK Rogaland","NA","NA",0,181178,19823,"nrk_alfa"
"http://www.nrk.no/rogaland/coop-og-rema-1000-inngar-samarbeid-1.11415585","http://www.nrk.no/rogaland/1.11415585","Coop og Rema 1000 inngår samarbeid - NRK – Rogaland","2013-12-13 08:55:05",NULL,0,1,1,1,0,"no",35.1897,NULL,0,0,29,2,182,0,0,0,4,NULL,NULL,0,0,0,0,0,3,3,0,0,"NRK Rogaland","NA","NA",0,181178,20221,"nrk_alfa"
"http://www.nrk.no/norge/kritisk-til-innkjopsavtaler-1.11416029","http://www.nrk.no/norge/1.11416029","Krever matavtaler stoppes: – Dette kan ikke Norge leve med","2013-12-13 11:01:09","2013-12-13 15:34:53",0,2,2,2,0,"no",43.6827,NULL,0,3,1238,65,7562,1,0,0,8,NULL,NULL,0,0,0,0,7,3,0,3,0,"NRK Norge","NA","Norge",0,181178,21413,"ny2013"
"http://www.nrk.no/rogaland/1.11416121","http://www.nrk.no/rogaland/1.11416121","Frp frykter monopol - NRK – Rogaland","2013-12-13 11:23:17",NULL,0,1,1,1,0,"no",52.5,NULL,0,1,40,2,291,0,0,0,4,NULL,NULL,0,0,0,0,0,3,3,0,0,"NRK Rogaland","NA","NA",0,181178,20221,"nrk_alfa"
"http://www.nrk.no/rogaland/1.11415755","http://www.nrk.no/rogaland/1.11415755","Stipend til Østin Ommundsen - NRK – Rogaland","2013-12-13 11:11:20",NULL,0,1,1,1,0,"no",54.2097,NULL,1,0,31,2,217,0,0,0,4,NULL,NULL,0,0,0,0,0,3,3,0,0,"NRK Rogaland","NA","NA",0,181178,19823,"nrk_alfa"
"http://www.nrk.no/ostlandssendingen/politiet_-sa-ikke-sjaforen-engang_-1.11416084","http://www.nrk.no/ostlandssendingen/1.11416084","Politiet: Så ikke sjåføren engang!","2013-12-13 11:51:08",NULL,0,2,2,2,0,"no",37.9965,NULL,1,2,219,17,1353,0,0,0,8,NULL,NULL,0,0,0,0,1,6,6,0,0,"NRK Østlandssendingen","NA","NA",0,181178,20936,"ny2013"
"http://www.nrk.no/ostfold/politiet-leter-etter-torturdomt-1.11415750","http://www.nrk.no/ostfold/1.11415750","Torturdømt etterlyst av politiet i ny mishandlingssak","2013-12-13 12:01:06",NULL,0,2,2,2,0,"no",42.6629,NULL,1,3,467,25,2747,0,0,0,8,NULL,NULL,0,0,0,0,2,12,6,6,0,"NRK Østfold","NA","NA",0,181178,21796,"ny2013"
"http://www.nrk.no/ostfold/unge-menn-gikk-los-pa-politifolk-1.11415773","http://www.nrk.no/ostfold/1.11415773","Unge brødre gikk løs på politifolk","2013-12-13 12:00:56",NULL,0,2,2,2,0,"no",45.9,NULL,0,0,291,19,1748,0,0,0,8,NULL,NULL,0,0,0,0,1,6,6,0,0,"NRK Østfold","NA","NA",0,181178,20949,"ny2013"
"http://www.nrk.no/telemark/google-hedrer-kristian-birkeland-1.11416067","http://www.nrk.no/telemark/1.11416067","Google hedrer Kristian Birkeland","2013-12-13 11:46:29",NULL,0,2,2,2,0,"no",45.8133,NULL,1,2,289,18,1776,1,0,0,8,NULL,NULL,0,0,0,0,2,6,6,0,0,"NA","NA","NA",0,181178,20829,"ny2013"
"http://www.nrk.no/telemark/mange-far-grunnskoleopplaering-1.11416235","http://www.nrk.no/telemark/1.11416235","Mange får grunnskoleopplæring - Telemark","2013-12-13 11:55:49",NULL,0,1,1,1,0,"no",40.8333,NULL,0,0,40,3,281,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NA","NA","NA",0,181178,20379,"nrk_alfa"
"http://www.nrk.no/telemark/1.11416235","http://www.nrk.no/telemark/1.11416235","Mange får grunnskoleopplæring - Telemark","2013-12-13 11:55:49",NULL,0,1,1,1,0,"no",40.8333,NULL,0,0,40,3,281,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NA","NA","NA",0,181178,20379,"nrk_alfa"
"http://www.nrk.no/nyheter/verden/1.11415783","http://www.nrk.no/verden/1.11415783","– Glad for å kunne ta farvel med Mandela","2013-12-13 11:58:17","2013-12-13 12:24:26",0,2,2,2,0,"no",46.4073,NULL,1,3,712,32,4092,1,0,0,8,NULL,NULL,0,0,0,0,2,10,7,3,0,"NA","NA","Verden",0,181178,22251,"ny2013"
"http://www.nrk.no/buskerud/fengselsteater-1.11415794","http://www.nrk.no/buskerud/1.11415794","Teater skal gi nytt liv","2013-12-13 11:34:11",NULL,0,2,2,2,0,"no",33.4253,NULL,0,0,584,42,3188,0,0,0,8,NULL,NULL,0,0,0,0,3,3,3,0,0,"NA","NA","NA",0,181178,20394,"ny2013"
"http://www.nrk.no/ho/innbruddstyv-gjemte-seg-i-kjoleskap-1.11415568","http://www.nrk.no/ho/1.11415568","Politiet fant tyven i kjøleskapet","2013-12-13 07:28:54","2013-12-13 11:50:21",0,2,2,2,0,"no",38.4281,NULL,1,0,457,30,2625,0,0,0,8,NULL,NULL,0,0,0,0,3,4,4,0,0,"NRK Hedmark og Oppland","NA","NA",0,181178,20404,"ny2013"
"http://www.nrk.no/hordaland/vil-lokke-legar-med-fastlonn-1.11416190","http://www.nrk.no/hordaland/1.11416190","Vil lokke legar med fastlønn","2013-12-13 11:53:10",NULL,0,2,2,2,0,"nn",39.9005,NULL,1,0,286,17,1600,0,0,0,8,NULL,NULL,0,0,0,0,1,6,6,0,0,"NRK Hordaland","NA","NA",0,181178,21402,"ny2013"
"http://www.nrk.no/nordland/drapstiltalt-mann-blir-undersokt-1.11415920","http://www.nrk.no/nordland/1.11415920","Drapssiktet ektemann må sitte inne til han er ferdig undersøkt","2013-12-13 11:22:12",NULL,0,2,2,2,0,"no",45.7001,NULL,0,2,516,29,3133,0,0,0,9,NULL,NULL,0,1,0,0,2,9,6,3,0,"NRK Nordland","NA","NA",0,181178,21230,"ny2013"
"http://www.nrk.no/nyheter/1.11416211","http://www.nrk.no/nyheter/1.11416211","NRK Nyheter","2013-12-13 11:54:03",NULL,0,1,1,1,0,"nb",45,NULL,0,1,5,1,34,0,0,0,4,NULL,NULL,0,0,0,0,1,3,3,0,0,"NA","NA","NA",0,184903,24257,"nrk_alfa"
"http://www.nrk.no/nyheter/domt-til-doden-for-a-ha-knivstukket-barn-1.11416197","http://www.nrk.no/nyheter/1.11416197","Dømt til døden for å ha knivstukket barn - NRK Nyheter","2013-12-13 11:41:57",NULL,0,1,1,1,0,"no",25.1774,NULL,0,0,31,2,150,0,0,0,4,NULL,NULL,0,0,0,0,0,3,3,0,0,"NA","NA","NA",0,184903,24136,"nrk_alfa"
"http://www.nrk.no/nyheter/_-dette-er-ingen-utpressing-1.11416154","http://www.nrk.no/nyheter/1.11416154","– Dette er ingen utpressing - NRK Nyheter","2013-12-13 11:37:49",NULL,0,1,1,1,0,"nb",40.1047,NULL,0,0,43,2,249,0,0,0,4,NULL,NULL,0,0,0,0,0,3,3,0,0,"NA","NA","NA",0,184903,24534,"nrk_alfa"
"http://www.nrk.no/nyheter/1.11416185","http://www.nrk.no/nyheter/1.11416185","NRK Nyheter","2013-12-13 11:34:31",NULL,0,1,1,1,0,"no",103,NULL,0,1,3,1,26,0,0,0,4,NULL,NULL,0,0,0,0,1,3,3,0,0,"NA","NA","NA",0,184903,24655,"nrk_alfa"
"http://www.nrk.no/nyheter/1.11416181","http://www.nrk.no/nyheter/1.11416181","NRK Nyheter","2013-12-13 11:28:55",NULL,0,1,1,1,0,"nb",36.0769,NULL,0,1,13,1,75,0,0,0,4,NULL,NULL,0,0,0,0,1,3,3,0,0,"NA","NA","NA",0,184903,24655,"nrk_alfa"
"http://www.nrk.no/nyheter/1.11416168","http://www.nrk.no/nyheter/1.11416168","NRK Nyheter","2013-12-13 11:27:37",NULL,0,1,1,1,0,"nn",50,NULL,0,1,10,1,84,0,0,0,4,NULL,NULL,0,0,0,0,1,3,3,0,0,"NA","NA","NA",0,184903,24655,"nrk_alfa"
"http://www.nrk.no/nyheter/arbeiderpartiet-er-bekymret-1.11416137","http://www.nrk.no/nyheter/1.11416137","Arbeiderpartiet er bekymret - NRK Nyheter","2013-12-13 11:23:33",NULL,0,1,1,1,0,"no",54.2097,NULL,0,0,31,2,225,0,0,0,4,NULL,NULL,0,0,0,0,0,3,3,0,0,"NA","NA","NA",0,184903,24534,"nrk_alfa"
"http://www.nrk.no/nyheter/et-uunngaelig-samarbeid-1.11416123","http://www.nrk.no/nyheter/1.11416123","Et uunngåelig samarbeid - NRK Nyheter","2013-12-13 11:19:19",NULL,0,1,1,1,0,"no",38.0556,NULL,0,0,45,2,247,0,0,0,4,NULL,NULL,0,0,0,0,1,3,3,0,0,"NA","NA","NA",0,184903,24655,"nrk_alfa"
"http://www.nrk.no/nyheter/1.11416136","http://www.nrk.no/nyheter/1.11416136","NRK Nyheter","2013-12-13 11:16:59",NULL,0,1,1,1,0,"nb",30,NULL,0,1,10,1,58,0,0,0,4,NULL,NULL,0,0,0,0,1,3,3,0,0,"NA","NA","NA",0,184903,24655,"nrk_alfa"
"http://www.nrk.no/nyheter/domt-for-bombetrusler-1.11416128","http://www.nrk.no/nyheter/1.11416128","Dømt for bombetrusler - NRK Nyheter","2013-12-13 11:16:23",NULL,0,1,1,1,0,"no",60.125,NULL,0,0,32,1,186,0,0,0,4,NULL,NULL,0,0,0,0,0,3,3,0,0,"NA","NA","NA",0,184903,24534,"nrk_alfa"
"http://www.nrk.no/nyheter/helikoptertypen-flyr-i-norge-1.11416098","http://www.nrk.no/nyheter/1.11416098","Helikoptertypen flyr i Norge - NRK Nyheter","2013-12-13 11:14:39",NULL,0,1,1,1,0,"no",37.4487,NULL,0,0,39,2,229,0,0,0,4,NULL,NULL,0,0,0,0,0,3,3,0,0,"NA","NA","NA",0,184903,24534,"nrk_alfa"
"http://www.nrk.no/nyheter/se-bilder-fra-uvaeret-1.11416041","http://www.nrk.no/nyheter/1.11416041","Se bilder fra uværet - NRK Nyheter","2013-12-13 11:13:35",NULL,0,1,1,1,0,"no",20.5,NULL,0,1,25,2,122,0,0,0,4,NULL,NULL,0,0,0,0,1,3,3,0,0,"NA","NA","NA",0,184903,24655,"nrk_alfa"
"http://www.nrk.no/okonomi/reitan_-dette-er-ingen-utpressing-1.11416027","http://www.nrk.no/okonomi/1.11416027","Rema 1000 og Coop: – Dette er ingen utpressing","2013-12-13 11:02:04","2013-12-13 13:43:00",0,2,2,2,0,"no",44.5491,NULL,0,5,496,23,3026,1,0,0,9,NULL,NULL,0,1,0,0,2,3,0,3,0,"NA","NA","Økonomi",0,181178,20194,"ny2013"
"http://www.nrk.no/nordnytt/fjernvarme-til-finnsnes-1.11416107","http://www.nrk.no/nordnytt/1.11416107","Fjernvarme til Finnsnes - Troms og Finnmark","2013-12-13 11:07:40",NULL,0,1,1,1,0,"no",44.5659,NULL,0,0,43,3,249,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Troms og Finnmark","NA","NA",0,181178,20195,"nrk_alfa"
"http://www.nrk.no/nordnytt/1.11416107","http://www.nrk.no/nordnytt/1.11416107","Fjernvarme til Finnsnes - Troms og Finnmark","2013-12-13 11:07:40",NULL,0,1,1,1,0,"no",44.5659,NULL,0,0,43,3,249,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Troms og Finnmark","NA","NA",0,181178,20195,"nrk_alfa"
"http://www.nrk.no/nyheter/distrikt/more_og_romsdal/1.11415982","http://www.nrk.no/mr/1.11415982","– Spesielt jentene gler seg til denne dagen","2013-12-13 11:02:47",NULL,0,2,2,2,0,"nn",45.6547,NULL,0,0,213,11,1226,0,0,0,9,NULL,NULL,0,1,0,0,2,15,15,0,0,"NA","NA","Distrikt",0,181178,23310,"ny2013"
"http://www.nrk.no/hordaland/drapsdomt-anker-til-hoyesterett-1.11416173","http://www.nrk.no/hordaland/1.11416173","Drapsdømt anker til Høyesterett - Hordaland","2013-12-13 11:29:53",NULL,0,1,1,1,0,"no",49.3529,NULL,0,0,68,4,429,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Hordaland","NA","NA",0,181178,21073,"nrk_alfa"
"http://www.nrk.no/hordaland/pressekonferanse-om-sykkel-vm-1.11416099","http://www.nrk.no/hordaland/1.11416099","Pressekonferanse om Sykkel-VM - Hordaland","2013-12-13 11:09:21",NULL,0,1,1,1,0,"nn",53.9645,NULL,0,0,47,3,333,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Hordaland","NA","NA",0,181178,21073,"nrk_alfa"
"http://www.nrk.no/hordaland/1.11416099","http://www.nrk.no/hordaland/1.11416099","Pressekonferanse om Sykkel-VM - Hordaland","2013-12-13 11:09:21",NULL,0,1,1,1,0,"nn",53.9645,NULL,0,0,47,3,333,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Hordaland","NA","NA",0,181178,21073,"nrk_alfa"
"http://www.nrk.no/hordaland/1.11416173","http://www.nrk.no/hordaland/1.11416173","Drapsdømt anker til Høyesterett - Hordaland","2013-12-13 11:29:53",NULL,0,1,1,1,0,"no",49.3529,NULL,0,0,68,4,429,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Hordaland","NA","NA",0,181178,21073,"nrk_alfa"
"http://www.nrk.no/ho/1.11416042","http://www.nrk.no/ho/1.11416042","Økokrim frykter ulovlig jakt på ulv - Hedmark og Oppland","2013-12-13 11:16:16",NULL,0,1,1,1,0,"no",44.125,NULL,0,0,32,2,176,0,0,0,4,NULL,NULL,0,0,0,0,0,3,3,0,0,"NRK Hedmark og Oppland","NA","NA",0,181178,19833,"nrk_alfa"
"http://www.nrk.no/sognogfjordane/familien-tek-avhoyrsnekt-tungt-1.11415441","http://www.nrk.no/sognogfjordane/1.11415441","Trippeldrapssikta nektar framleis avhøyr – «Ei stor tilleggsbelastning for familien»","2013-12-13 05:50:20","2013-12-13 11:23:26",0,2,2,2,0,"nn",41.2196,NULL,0,10,1221,53,6727,0,0,0,8,NULL,NULL,0,0,0,0,3,9,6,3,0,"NRK Sogn og Fjordane","NA","NA",0,181178,22498,"ny2013"
"http://www.nrk.no/ho/hamar-mister-31-arbeidsplasser-1.11416033","http://www.nrk.no/ho/1.11416033","Hamar mister 31 arbeidsplasser","2013-12-13 11:35:57","2013-12-13 13:21:32",0,2,2,2,0,"no",45.471,NULL,1,1,801,36,4676,0,0,0,8,NULL,NULL,0,0,0,0,2,3,3,0,0,"NRK Hedmark og Oppland","NA","NA",0,181178,20283,"ny2013"
"http://www.nrk.no/ho/1.11416134","http://www.nrk.no/ho/1.11416134","Ridehus i Østre Toten - Hedmark og Oppland","2013-12-13 11:58:35",NULL,0,1,1,1,0,"no",40.2778,NULL,0,0,45,2,243,0,0,0,4,NULL,NULL,0,0,0,0,0,3,3,0,0,"NRK Hedmark og Oppland","NA","NA",0,181178,19833,"nrk_alfa"
"http://www.nrk.no/nyheter/distrikt/hedmark_og_oppland/1.11416033","http://www.nrk.no/ho/1.11416033","Hamar mister 31 arbeidsplasser","2013-12-13 11:35:57","2013-12-13 13:21:32",0,2,2,2,0,"no",45.471,NULL,1,1,801,36,4676,0,0,0,8,NULL,NULL,0,0,0,0,2,3,3,0,0,"NA","NA","Distrikt",0,181178,20283,"ny2013"
"http://www.nrk.no/nyheter/distrikt/hedmark_og_oppland/1.11415916","http://www.nrk.no/ho/1.11415916","Økokrim advarer tjuvjegere","2013-12-13 11:29:32",NULL,0,2,2,2,0,"no",42.6218,NULL,0,3,401,23,2256,0,0,0,8,NULL,NULL,0,0,0,0,1,4,4,0,0,"NA","NA","Distrikt",0,181178,20162,"ny2013"
"http://www.nrk.no/ytring/tidsklemma-og-romklemma-1.11414106","http://www.nrk.no/ytring/1.11414106","Vi har tidsklemma, ungdom har romklemma","2013-12-13 10:32:56",NULL,0,2,2,2,0,"no",37.7529,NULL,1,1,922,59,5342,1,1,NULL,9,NULL,NULL,0,0,0,0,2,9,6,3,0,"NA","Ytring","NA",0,182628,20994,"ny2013"
"http://www.nrk.no/trondelag/22.000-fortsatt-uten-strom-1.11415433","http://www.nrk.no/trondelag/1.11415433","22.000 fortsatt uten strøm","2013-12-13 05:33:24","2013-12-13 11:20:23",0,2,2,2,0,"no",45.4551,NULL,0,0,352,21,2191,0,0,0,8,NULL,NULL,0,0,0,0,3,9,6,3,0,"NRK Trøndelag","NA","NA",0,181178,21814,"ny2013"
"http://www.nrk.no/trondelag/teledekning-pa-vei-tilbake-1.11416082","http://www.nrk.no/trondelag/1.11416082","Teledekning på vei tilbake - NRK – Trøndelag","2013-12-13 11:00:34",NULL,0,1,1,1,0,"no",46.4848,NULL,0,0,44,3,272,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21471,"nrk_alfa"
"http://www.nrk.no/trondelag/steinkjer-ma-spare-vann-1.11415824","http://www.nrk.no/trondelag/1.11415824","Steinkjer må spare vann - NRK – Trøndelag","2013-12-13 10:30:13",NULL,0,1,1,1,0,"nb",47.3636,NULL,0,0,33,3,227,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21471,"nrk_alfa"
"http://www.nrk.no/trondelag/namsen-flom-stenger-veg-1.11415870","http://www.nrk.no/trondelag/1.11415870","Namsen-flom stenger veg - NRK – Trøndelag","2013-12-13 10:22:51",NULL,0,1,1,1,0,"no",36.0769,NULL,0,0,26,2,142,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21073,"nrk_alfa"
"http://www.nrk.no/trondelag/12-000-uten-strom-i-nord-trondelag-1.11415957","http://www.nrk.no/trondelag/1.11415957","12 000 uten strøm i Nord-Trøndelag - NRK – Trøndelag","2013-12-13 10:17:44",NULL,0,1,1,1,0,"no",37.2222,NULL,0,0,45,3,264,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21073,"nrk_alfa"
"http://www.nrk.no/trondelag/1.11416082","http://www.nrk.no/trondelag/1.11416082","Teledekning på vei tilbake - NRK – Trøndelag","2013-12-13 11:00:34",NULL,0,1,1,1,0,"no",46.4848,NULL,0,0,44,3,272,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21471,"nrk_alfa"
"http://www.nrk.no/trondelag/1.11415824","http://www.nrk.no/trondelag/1.11415824","Steinkjer må spare vann - NRK – Trøndelag","2013-12-13 10:30:13",NULL,0,1,1,1,0,"nb",47.3636,NULL,0,0,33,3,227,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21471,"nrk_alfa"
"http://www.nrk.no/trondelag/1.11415870","http://www.nrk.no/trondelag/1.11415870","Namsen-flom stenger veg - NRK – Trøndelag","2013-12-13 10:22:51",NULL,0,1,1,1,0,"no",36.0769,NULL,0,0,26,2,142,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21073,"nrk_alfa"
"http://www.nrk.no/trondelag/1.11415957","http://www.nrk.no/trondelag/1.11415957","12 000 uten strøm i Nord-Trøndelag - NRK – Trøndelag","2013-12-13 10:17:44",NULL,0,1,1,1,0,"no",37.2222,NULL,0,0,45,3,264,0,0,0,4,NULL,NULL,0,0,0,0,0,6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21073,"nrk_alfa"
"http://www.nrk.no/norge/eldre-hindres-av-sno-og-glatt-fore-1.11414959","http://www.nrk.no/norge/1.11414959","Mange eldre tør ikke gå ut når det er glatt","2013-12-13 07:46:46","2013-12-13 11:21:38",0,2,2,2,0,"no",36.2707,NULL,0,2,814,45,4356,0,0,0,9,NULL,NULL,0,1,0,0,5,3,0,3,0,"NRK Norge","NA","Norge",0,181178,21281,"ny2013"
"http://www.nrk.no/vestfold/julestjerna-bestar-ar-etter-ar-1.11412926","http://www.nrk.no/vestfold/1.11412926","Slik bevarer du julestjernen din","2013-12-12 12:25:22",NULL,0,2,2,2,0,"no",38.2558,NULL,0,0,614,37,3420,0,0,0,9,NULL,NULL,0,1,0,0,3,6,6,0,0,"NA","NA","NA",0,181178,20988,"ny2013"
