"id","url","url_self_link","title","full_text","publication_date","update_date","scrape_date","share_fb_like","share_fb_share","share_googleplus","share_twitter","share_others","article_language","lesbahet","news_bureau","external_links","internal_links","word_count","line_count","char_count","factbox","comment_fields","comment_number","interactive_elements","poll","game","video_files","video_files_nrk","flash_file","image_collection","images","image_captions","related_stories","related_stories_box_thematic","related_stories_box_les","map","regional_office","program_related","main_news_category","iframe","css","js","template","autor_id","url","name","email","role"
142,"http://www.nrk.no/hordaland/drapsdomt-anker-til-hoyesterett-1.11416173","http://www.nrk.no/hordaland/1.11416173","Drapsdømt anker til Høyesterett - Hordaland","Drapsdømt anker til Høyesterett
Den afghanske asylsøkeren som ble dømt til 15 års fengsel for drap på asylmottaket på Paradis i Bergen anker dommen til høyesterett. Det skriver dagen.no. Drapet på asylmottaket skjedde i mai i fjor. Verken Bergen tingrett eller Gulating lagmannsrett trodde på 29-åringens forklaring om at han handlet i nødverge, etter selv å ha blitt angrepet fordi han hadde konvertert fra islam til kristendom.","2013-12-13 11:29:53",NULL,"2014-03-27 18:07:05",0,1,1,1,0,"no",49.3529,NULL,0,0,68,4,429,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Hordaland","NA","NA",0,181178,21073,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
143,"http://www.nrk.no/hordaland/pressekonferanse-om-sykkel-vm-1.11416099","http://www.nrk.no/hordaland/1.11416099","Pressekonferanse om Sykkel-VM - Hordaland","Pressekonferanse om Sykkel-VM
Kulturminister Thorhild Widvey inviterer til pressekonferanse i ettermiddag om Sykkel-VM 2017. Representantar for arrangøren, Bergen kommune og idretten vil vere til stades. Bergen kommune, Norges Cyckleforbund (NCF) og Norges Idrettsforbund (NIF) har søkt om eit statleg tilskot på 40 millionar kroner.","2013-12-13 11:09:21",NULL,"2014-03-27 18:07:06",0,1,1,1,0,"nn",53.9645,NULL,0,0,47,3,333,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Hordaland","NA","NA",0,181178,21073,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
144,"http://www.nrk.no/hordaland/1.11416099","http://www.nrk.no/hordaland/1.11416099","Pressekonferanse om Sykkel-VM - Hordaland","Pressekonferanse om Sykkel-VM
Kulturminister Thorhild Widvey inviterer til pressekonferanse i ettermiddag om Sykkel-VM 2017. Representantar for arrangøren, Bergen kommune og idretten vil vere til stades. Bergen kommune, Norges Cyckleforbund (NCF) og Norges Idrettsforbund (NIF) har søkt om eit statleg tilskot på 40 millionar kroner.","2013-12-13 11:09:21",NULL,"2014-03-27 18:07:07",0,1,1,1,0,"nn",53.9645,NULL,0,0,47,3,333,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Hordaland","NA","NA",0,181178,21073,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
145,"http://www.nrk.no/hordaland/1.11416173","http://www.nrk.no/hordaland/1.11416173","Drapsdømt anker til Høyesterett - Hordaland","Drapsdømt anker til Høyesterett
Den afghanske asylsøkeren som ble dømt til 15 års fengsel for drap på asylmottaket på Paradis i Bergen anker dommen til høyesterett. Det skriver dagen.no. Drapet på asylmottaket skjedde i mai i fjor. Verken Bergen tingrett eller Gulating lagmannsrett trodde på 29-åringens forklaring om at han handlet i nødverge, etter selv å ha blitt angrepet fordi han hadde konvertert fra islam til kristendom.","2013-12-13 11:29:53",NULL,"2014-03-27 18:07:09",0,1,1,1,0,"no",49.3529,NULL,0,0,68,4,429,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Hordaland","NA","NA",0,181178,21073,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
146,"http://www.nrk.no/ho/1.11416042","http://www.nrk.no/ho/1.11416042","Økokrim frykter ulovlig jakt på ulv - Hedmark og Oppland","Økokrim frykter ulovlig jakt på ulv
Økokrim frykter at medieoppslag den siste tida kan føre til ulovlig jakt på ulv. Nå advarer de ulvemotstandere mot å ta loven i egne hender.","2013-12-13 11:16:16",NULL,"2014-03-27 18:07:11",0,1,1,1,0,"no",44.125,NULL,0,0,32,2,176,0,0,0,4,NULL,NULL,0,0,0,0,0,"",3,3,0,0,"NRK Hedmark og Oppland","NA","NA",0,181178,19833,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
149,"http://www.nrk.no/ho/1.11416134","http://www.nrk.no/ho/1.11416134","Ridehus i Østre Toten - Hedmark og Oppland","Ridehus i Østre Toten
Det er nå klart at det blir bygget et ridehus til 15 millioner kroner ved Norsk Hestesenter i Østre Toten. Kommunestyret gjorde i går et forpliktende vedtak om å bidra med en andel på en halv million kroner til ridehuset.","2013-12-13 11:58:35",NULL,"2014-03-27 18:07:14",0,1,1,1,0,"no",40.2778,NULL,0,0,45,2,243,0,0,0,4,NULL,NULL,0,0,0,0,0,"",3,3,0,0,"NRK Hedmark og Oppland","NA","NA",0,181178,19833,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
154,"http://www.nrk.no/trondelag/teledekning-pa-vei-tilbake-1.11416082","http://www.nrk.no/trondelag/1.11416082","Teledekning på vei tilbake - NRK – Trøndelag","Teledekning på vei tilbake
På Hitra og Frøya er mobildekningen nå på vei tilbake, mens fasttelefoni fortsatt har en del utfall. Ryddearbeid og feilretting er iverksatt, melder Telenor. De understreker at det fortsatt kan oppstå nye utfall på grunn av skadene i telenettet.","2013-12-13 11:00:34",NULL,"2014-03-27 18:07:49",0,1,1,1,0,"no",46.4848,NULL,0,0,44,3,272,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21471,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
155,"http://www.nrk.no/trondelag/steinkjer-ma-spare-vann-1.11415824","http://www.nrk.no/trondelag/1.11415824","Steinkjer må spare vann - NRK – Trøndelag","Steinkjer må spare vann
Forsyningsbassengene i Steinkjer blir ikke etterfylt på grunn av strømbrudd. Dette medfører at innbyggerne må spare på vannforbruket inntil videre. Dette gjelder hele Steinkjer per nå, opplyser kommunen.","2013-12-13 10:30:13",NULL,"2014-03-27 18:07:49",0,1,1,1,0,"nb",47.3636,NULL,0,0,33,3,227,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21471,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
156,"http://www.nrk.no/trondelag/namsen-flom-stenger-veg-1.11415870","http://www.nrk.no/trondelag/1.11415870","Namsen-flom stenger veg - NRK – Trøndelag","Namsen-flom stenger veg
I Overhalla er fylkesveg 401 fortsatt stengt ved Vibstad på grunn av flom i Namsen. Vegen har vært stengt siden i går.","2013-12-13 10:22:51",NULL,"2014-03-27 18:07:50",0,1,1,1,0,"no",36.0769,NULL,0,0,26,2,142,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21073,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
157,"http://www.nrk.no/trondelag/12-000-uten-strom-i-nord-trondelag-1.11415957","http://www.nrk.no/trondelag/1.11415957","12 000 uten strøm i Nord-Trøndelag - NRK – Trøndelag","12 000 uten strøm i Nord-Trøndelag
Fredag formiddag er i overkant av 12 000 av NTE sine kunder uten strøm. Ingen kommunesentra er nå strømløse. To helikoptre og rundt 100 personer er satt inn i feilsøking og feilrettingsarbeidet, det melder NTE i ei pressemelding.","2013-12-13 10:17:44",NULL,"2014-03-27 18:07:50",0,1,1,1,0,"no",37.2222,NULL,0,0,45,3,264,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21073,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
158,"http://www.nrk.no/trondelag/1.11416082","http://www.nrk.no/trondelag/1.11416082","Teledekning på vei tilbake - NRK – Trøndelag","Teledekning på vei tilbake
På Hitra og Frøya er mobildekningen nå på vei tilbake, mens fasttelefoni fortsatt har en del utfall. Ryddearbeid og feilretting er iverksatt, melder Telenor. De understreker at det fortsatt kan oppstå nye utfall på grunn av skadene i telenettet.","2013-12-13 11:00:34",NULL,"2014-03-27 18:07:52",0,1,1,1,0,"no",46.4848,NULL,0,0,44,3,272,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21471,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
159,"http://www.nrk.no/trondelag/1.11415824","http://www.nrk.no/trondelag/1.11415824","Steinkjer må spare vann - NRK – Trøndelag","Steinkjer må spare vann
Forsyningsbassengene i Steinkjer blir ikke etterfylt på grunn av strømbrudd. Dette medfører at innbyggerne må spare på vannforbruket inntil videre. Dette gjelder hele Steinkjer per nå, opplyser kommunen.","2013-12-13 10:30:13",NULL,"2014-03-27 18:07:53",0,1,1,1,0,"nb",47.3636,NULL,0,0,33,3,227,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21471,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
160,"http://www.nrk.no/trondelag/1.11415870","http://www.nrk.no/trondelag/1.11415870","Namsen-flom stenger veg - NRK – Trøndelag","Namsen-flom stenger veg
I Overhalla er fylkesveg 401 fortsatt stengt ved Vibstad på grunn av flom i Namsen. Vegen har vært stengt siden i går.","2013-12-13 10:22:51",NULL,"2014-03-27 18:07:55",0,1,1,1,0,"no",36.0769,NULL,0,0,26,2,142,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21073,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
161,"http://www.nrk.no/trondelag/1.11415957","http://www.nrk.no/trondelag/1.11415957","12 000 uten strøm i Nord-Trøndelag - NRK – Trøndelag","12 000 uten strøm i Nord-Trøndelag
Fredag formiddag er i overkant av 12 000 av NTE sine kunder uten strøm. Ingen kommunesentra er nå strømløse. To helikoptre og rundt 100 personer er satt inn i feilsøking og feilrettingsarbeidet, det melder NTE i ei pressemelding.","2013-12-13 10:17:44",NULL,"2014-03-27 18:07:56",0,1,1,1,0,"no",37.2222,NULL,0,0,45,3,264,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Trøndelag","NA","NA",0,181178,21073,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
164,"http://www.nrk.no/sorlandet/domt-for-hacking-1.11416100","http://www.nrk.no/sorlandet/1.11416100","Dømt for hacking - NRK – Sørlandet","Dømt for hacking
En 17 år gammel gutt fra Kristiansand er dømt til samfunnsstraff for dataangrep mot to av landets største bloggtjenester, skriver Fædrelandsvennen. Saken gjelder også angrep mot flere offentlige nettsider.","2013-12-13 11:07:11",NULL,"2014-03-27 18:07:59",0,1,1,1,0,"no",52.8636,NULL,1,0,33,2,222,0,0,0,4,NULL,NULL,0,0,0,0,0,"",9,9,0,0,"NRK Sørlandet","NA","NA",0,181178,21436,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
165,"http://www.nrk.no/sorlandet/1.11415476","http://www.nrk.no/sorlandet/1.11415476","Cultiva-penger til 17 prosjekter - NRK – Sørlandet","Cultiva-penger til 17 prosjekter
Etter årets sjette og siste møte i Cultiva Ekspress Kunst deler fondet ut 283.000 kroner.","2013-12-13 10:14:04",NULL,"2014-03-27 18:08:00",0,1,1,1,0,"no",40,NULL,0,1,20,1,122,0,0,0,4,NULL,NULL,0,0,0,0,0,"",9,9,0,0,"NRK Sørlandet","NA","NA",0,181178,21436,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
166,"http://www.nrk.no/sorlandet/1.11416100","http://www.nrk.no/sorlandet/1.11416100","Dømt for hacking - NRK – Sørlandet","Dømt for hacking
En 17 år gammel gutt fra Kristiansand er dømt til samfunnsstraff for dataangrep mot to av landets største bloggtjenester, skriver Fædrelandsvennen. Saken gjelder også angrep mot flere offentlige nettsider.","2013-12-13 11:07:11",NULL,"2014-03-27 18:08:01",0,1,1,1,0,"no",52.8636,NULL,1,0,33,2,222,0,0,0,4,NULL,NULL,0,0,0,0,0,"",9,9,0,0,"NRK Sørlandet","NA","NA",0,181178,21436,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
169,"http://www.nrk.no/sognogfjordane/held-politioving-pa-vidaregaande-skule-1.11415730","http://www.nrk.no/sognogfjordane/1.11415730","Held politiøving på vidaregåande skule - NRK – Sogn og Fjordane","Held politiøving på vidaregåande skule
Like etter klokka 12 kjem politiet og dei andre naudetatane til å gjennomføre ei øving på Flora vidaregåande skule. Det kjem til å vere representantar frå alle naudetatar, samt væpna politi til stades.","2013-12-13 10:54:30",NULL,"2014-03-27 18:08:05",0,1,1,1,0,"nn",40.0128,NULL,0,0,39,2,240,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Sogn og Fjordane","NA","NA",0,181178,21322,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
170,"http://www.nrk.no/sognogfjordane/1.11415730","http://www.nrk.no/sognogfjordane/1.11415730","Held politiøving på vidaregåande skule - NRK – Sogn og Fjordane","Held politiøving på vidaregåande skule
Like etter klokka 12 kjem politiet og dei andre naudetatane til å gjennomføre ei øving på Flora vidaregåande skule. Det kjem til å vere representantar frå alle naudetatar, samt væpna politi til stades.","2013-12-13 10:54:30",NULL,"2014-03-27 18:08:05",0,1,1,1,0,"nn",40.0128,NULL,0,0,39,2,240,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Sogn og Fjordane","NA","NA",0,181178,21322,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
171,"http://www.nrk.no/nordnytt/jompa-tormann-hevner-seg-igjen-1.11415561","http://www.nrk.no/nordnytt/1.11415561","– Humor er en form for ferskvare","Stig Frode Henriksen, som gjentar rollen som den hevngjerrige Jompa Tormann, synes det var stort å få spille inn i Bangkok.
Foto: Tappeluft Pictures






– Humor er en form for ferskvare


Noen vil synes det er meningsløst herk, sier en storfornøyd «Kill Buljo 2»-regissør Vegar Hoel. Som altså hoppet etter Wirkola da han tok Jompa Tormann med ut på nye eventyr.






Det var med den vennegjeng-lagde 2007-forløperen at et annet eventyr – det om Tommy Wirkolas vei til Hollywood og storfilmene – startet.
Men derfor hadde Wirkola det for travelt til å ta tømmene når reinsdyrene til Tormann ble drept, og jakten førte hevneren – igjen spilt av Stig Frode Henriksen – fra Finnmark til potensmiddelmiljøet i Thailand. Men Wirkola er å finne i filmen, med en bart sleskere enn de fleste, i godrollen som Sid Wisløff. – Det var en trygghet for meg at Tommy og Stig Frode var der. Filmene er Tommys babyer, og han bryr seg. Men jeg fikk dratt filmen litt mer i min retning, til det mer absurde, sier Hoel til NTB.

Les også: 




I tospann med Wirkola














Vegard Hoel har regissert Kill Buljo 2. Her sammen med Jompa-skuespiller Stig Frode Henriksen.
Foto: Tappeluft Pictures


– Som Hitchcock
Det norske «Kill Buljo»-laget reiste i flokk og følge til Thailand, og møtte et produksjonscrew som blant annet hadde jobbet med «Hangover 2». – Vi kom av flyet, og det var rett på jobb. I bilen. Der lager vi en fjompete film, og så anså de meg som Hitchcock og jeg var The Director, sier han og forteller lattermildt om hvordan det var å spille inn ekte lavpannehumor omkranset av et fullstendig alvorlig thailandsk mannskap som naturligvis ikke forsto et ord. – Det løsnet etter hvert! Men komikk er det aller enkleste å måle: Ler ikke folk, funker det ikke. Humor er en form for ferskvare, som oppstår der og da, i øyeblikket. Utfordringen for meg, etter hvert som arbeidet med filmen skred fram, var at vitsene ble helt døde for meg! Så da må man stole på intuisjonen, sier Hoel og forteller om prøvepublikumere, venner og «folk vi stoler på», som alt ble testet på underveis.

Les også: 




Gode ambassadører for Finnmark














Kill Buljo-teamet samarbeider med et thailandsk produksjonsselskap under innspillingen.
Foto: Tappeluft Pictures


– Ingen kunstner
For her skal man le. Det er regissøren helt klar på. – Dette er ren underholdning, hvor målet bare er å underholde. Ren moro! Det skamløst kjekke med dette, er at det handler om å tørre å lage en dum nok film. Jeg er ingen kunstner. Noen har store budskap, eller lager filmer som forandrer livene til folk. Men jeg går velvillig inn i rollen som klovn, og det har vi muligheten til å gjøre med «Kill Buljo 2», siden vi ikke har statsstøtte, sier Hoel og konstaterer fornøyd: – Derfor havner den ikke som komedie mellom to stoler, vi tar det helt ut. En vits pleier jo ikke å lære folk så veldig mye! Sier Vegar Hoel, som snart kan glede seg over å reise til Sundance med en annen oppfølgerfilm, «Død snø 2», som han er tilbake som skuespiller og nå også som manusforfatter. Han synes «det er kjekt», men understreker at det «handler om å jobbe videre med det en liker å gjøre». – Alt annet er en bonus!

Les også: 




Kill Buljo (3)














Stig Frode Henriksen fra iKill Buljo.
Foto: www.tiff.no


– Drømmen
Men bonusen kan bli brukbar, skal man tro Stig Frode Henriksen – som også er aktuell i begge oppfølgerne. Med visning under Sundance-festivalen tror han sjansene stiger for å få kinodistribusjon i USA. – Det er drømmen. «Død snø 2» er solgt til 40 land ellers, og kommer på betal-TV. Også Henriksen har vært med hele veien fra den spede Wirkola-starten, og kjører på med fleip om at «denne gangen visste alle at de skulle på jobb, og kunne replikkene».
For litt mer penger hadde «Kill Buljo 2» å rutte med, nok til at de reklamerte med at «alt er bedre i toer'n», og at de hadde «ekte skuespillere» (Bjørn Sundquist, Ingrid Bolsø Berdal). – Men 10 millioner kroner er fremdeles lite. Vi fikk utrolig mye for pengene.

Les også: 




Klart for Kill Buljo-oppfølger




(NTB)","2013-12-13 07:33:50",NULL,"2014-03-27 18:08:32",0,2,2,2,0,"no",35.856,"(NTB)",0,4,741,43,4065,0,0,0,8,NULL,NULL,0,0,0,0,4,"I Thailand - Stig Frode Henriksen, som gjentar rollen som den hevngjerrige Jompa Tormann, synes det var stort å få spille inn i Bangkok. - Foto: Tappeluft Pictures /  | Kill Buljo2-innspilling i Thailand - Vegard Hoel har regissert Kill Buljo 2. Her sammen med Jompa-skuespiller Stig Frode Henriksen. - Foto: Tappeluft Pictures /  | Kill Buljo i Thailand - Kill Buljo-teamet samarbeider med et thailandsk produksjonsselskap under innspillingen. - Foto: Tappeluft Pictures /  | Stig Frode Henriksen - Stig Frode Henriksen fra iKill Buljo. - Foto: www.tiff.no /  | Elisabeth Aspaker - Fiskeriminister Elisabeth Aspaker reagerer på juks i fiskerinæringen. - Foto: Aas, Erlend / NTB scanpix | Trygve Myrvang - Råfisklag-direktør Trygve Myrvang frykter konsekvensene av fiskejukset. - Foto: Marita Andersen / NRK | Buren Kvaløya  | Jan Tore Sanner - Kommunalminister Jan Tore Sanner (til høyre) besøker tirsdag Kautokeino, hvor politikerne nylig sa nei til konsekvensutredning av gruvedrift. - Foto: Johan Ante Utsi /  | Semming Semmingsen, konsernsjef Troms Kraft - Administrerende direktør i Troms Kraft, Semming Semmingsen, forteller at det har vært en belastning å være i Økokrims søkelys. - Foto: Trygve M. Andreassen/NRK /  | Borekaksdeponi - Foto: Bente Bjercke / ",6,6,0,0,"NRK Troms og Finnmark","NA","NA",0,181178,20766,"ny2013",NULL,NULL,NULL,NULL,NULL
177,"http://www.nrk.no/ostfold/nordby-tunnellen-apnet-igjen-1.11415878","http://www.nrk.no/ostfold/1.11415878","Nordby-tunnellen åpnet igjen - Østfold","Nordby-tunnellen åpnet igjen
Bil og fører er berget ut, melder politiet i Follo. Bilen fikk motorstopp, og ble stående i tunnellen","2013-12-13 10:58:56",NULL,"2014-03-27 18:08:40",0,1,1,1,0,"no",33.7273,NULL,0,0,22,2,130,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Østfold","NA","NA",0,181178,20620,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
178,"http://www.nrk.no/ostfold/1.11415878","http://www.nrk.no/ostfold/1.11415878","Nordby-tunnellen åpnet igjen - Østfold","Nordby-tunnellen åpnet igjen
Bil og fører er berget ut, melder politiet i Follo. Bilen fikk motorstopp, og ble stående i tunnellen","2013-12-13 10:58:56",NULL,"2014-03-27 18:08:41",0,1,1,1,0,"no",33.7273,NULL,0,0,22,2,130,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Østfold","NA","NA",0,181178,20620,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
180,"http://www.nrk.no/telemark/kompensasjon-for-stromavbrudd-1.11416058","http://www.nrk.no/telemark/1.11416058","Kompensasjon for strømavbrudd - Telemark","Kompensasjon for strømavbrudd
Skagerak Energi har fått mellom ti og tolv søknader om kompensasjon for strømavbrudd i mer enn tolv timer etter uværet som herja Telemark i høst. Informasjonssjef i Skagerak Energi Thor Bjørn Omnes regner med å få inn noen flere søknader før fristen går ut.","2013-12-13 10:54:23",NULL,"2014-03-27 18:08:43",0,1,1,1,0,"no",46.9167,NULL,0,0,48,2,287,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NA","NA","NA",0,181178,20379,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
181,"http://www.nrk.no/telemark/lodoen-ikke-arets-kommuneprofil-1.11416050","http://www.nrk.no/telemark/1.11416050","Lødøen ikke årets kommuneprofil - Telemark","Lødøen ikke årets kommuneprofil
Rådmann i Tinn, Rune Lødøen, ble slått på målstreken i kampen om å bli årets kommuneprofil. Lødøen og Elin Wikmark Darell fra Stjørdal fikk nesten like mange stemmer i avstemningen, men Darell ble til slutt valgt til årets profil.","2013-12-13 10:52:11",NULL,"2014-03-27 18:08:44",0,1,1,1,0,"no",40.1818,NULL,0,0,44,2,262,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NA","NA","NA",0,181178,20379,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
182,"http://www.nrk.no/telemark/kasin-fikk-kulturpris-1.11415981","http://www.nrk.no/telemark/1.11415981","Kåsin fikk kulturpris - Telemark","Kåsin fikk kulturpris
Musiker Jo Henning Kåsin fikk Sauherad kommunes kulturpris, torsdag kveld. I juni fikk han også kulturprisen i Drangedal med rockebandet «Come Taste The Band».","2013-12-13 10:27:37",NULL,"2014-03-27 18:08:45",0,1,1,1,0,"no",48.9828,NULL,0,0,29,2,181,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NA","NA","NA",0,181178,20379,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
183,"http://www.nrk.no/telemark/1.11416058","http://www.nrk.no/telemark/1.11416058","Kompensasjon for strømavbrudd - Telemark","Kompensasjon for strømavbrudd
Skagerak Energi har fått mellom ti og tolv søknader om kompensasjon for strømavbrudd i mer enn tolv timer etter uværet som herja Telemark i høst. Informasjonssjef i Skagerak Energi Thor Bjørn Omnes regner med å få inn noen flere søknader før fristen går ut.","2013-12-13 10:54:23",NULL,"2014-03-27 18:08:45",0,1,1,1,0,"no",46.9167,NULL,0,0,48,2,287,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NA","NA","NA",0,181178,20379,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
184,"http://www.nrk.no/telemark/1.11416050","http://www.nrk.no/telemark/1.11416050","Lødøen ikke årets kommuneprofil - Telemark","Lødøen ikke årets kommuneprofil
Rådmann i Tinn, Rune Lødøen, ble slått på målstreken i kampen om å bli årets kommuneprofil. Lødøen og Elin Wikmark Darell fra Stjørdal fikk nesten like mange stemmer i avstemningen, men Darell ble til slutt valgt til årets profil.","2013-12-13 10:52:11",NULL,"2014-03-27 18:08:47",0,1,1,1,0,"no",40.1818,NULL,0,0,44,2,262,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NA","NA","NA",0,181178,20379,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
185,"http://www.nrk.no/telemark/1.11415981","http://www.nrk.no/telemark/1.11415981","Kåsin fikk kulturpris - Telemark","Kåsin fikk kulturpris
Musiker Jo Henning Kåsin fikk Sauherad kommunes kulturpris, torsdag kveld. I juni fikk han også kulturprisen i Drangedal med rockebandet «Come Taste The Band».","2013-12-13 10:27:37",NULL,"2014-03-27 18:08:48",0,1,1,1,0,"no",48.9828,NULL,0,0,29,2,181,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NA","NA","NA",0,181178,20379,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
187,"http://www.nrk.no/nyheter/_-dette-er-en-spennende-dag-1.11416008","http://www.nrk.no/nyheter/1.11416008","– Dette er en spennende dag - NRK Nyheter","– Dette er en spennende dag
– Dette er en morsom og spennende dag, sier leder for Rema 1000 Ole Robert Reitan, på pressekonferansen. Coop og Rema 1000 danner nytt selskap for innkjøp, CoRe","2013-12-13 11:04:39",NULL,"2014-03-27 18:08:52",0,1,1,1,0,"no",31.7059,NULL,0,0,34,2,188,0,0,0,4,NULL,NULL,0,0,0,0,0,"",3,3,0,0,"NA","NA","NA",0,184903,24534,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
188,"http://www.nrk.no/nyheter/jobber-med-a-rette-opp-feil-1.11415995","http://www.nrk.no/nyheter/1.11415995","Jobber med å rette opp feil - NRK Nyheter","Foto: Jøte Toftaker




Jobber med å rette opp feil
Over 20.000 husstander er fortsatt uten strøm i Trøndelag etter stormen. TrønderEnergi og NTE jobber nå med å rette opp feilene og studerer områdene fra helikopter.","2013-12-13 10:46:58",NULL,"2014-03-27 18:08:53",0,1,1,1,0,"nb",45.527,NULL,0,0,37,2,216,0,0,0,4,NULL,NULL,0,0,0,0,1,"",3,3,0,0,"NA","NA","NA",0,184903,24655,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
189,"http://www.nrk.no/nyheter/1.11415960","http://www.nrk.no/nyheter/1.11415960","NRK Nyheter","– Dette kan svekke tilliten til politiet","2013-12-13 10:44:18",NULL,"2014-03-27 18:08:53",0,1,1,1,0,"nb",35.5714,NULL,0,1,7,1,40,0,0,0,4,NULL,NULL,0,0,0,0,1,"",3,3,0,0,"NA","NA","NA",0,184903,24257,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
190,"http://www.nrk.no/nyheter/slik-avsluttes-mandelas-begravelse-1.11415778","http://www.nrk.no/nyheter/1.11415778","Slik avsluttes Mandelas begravelse - NRK Nyheter","Slik avsluttes Mandelas begravelse
Avslutningen ved graven under Nelson Mandelas begravelse vil være en privat seremoni for familien, melder AFP. Dermed må Sør-Afrika ta farvel under den offentlige seremonien tidligere søndag.","2013-12-13 10:35:55",NULL,"2014-03-27 18:08:54",0,1,1,1,0,"no",53.5,NULL,0,0,32,2,226,0,0,0,4,NULL,NULL,0,0,0,0,0,"",3,3,0,0,"NA","NA","NA",0,184903,24534,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
191,"http://www.nrk.no/nyheter/eide-varsler-pressekonferanse-kl.-12.30-1.11415988","http://www.nrk.no/nyheter/1.11415988","Eide varsler pressekonferanse kl. 12.30 - NRK Nyheter","Eide varsler pressekonferanse kl. 12.30
I dag er den første gangen Eide møter French. Eide har sagt til NRK at han vil prioritere møtet høyt. Kl. 12.30 i dag vil Eide og avtroppende spesialutsending Andreas Gaarder holde en pressekonferanse.","2013-12-13 10:33:47",NULL,"2014-03-27 18:08:55",0,1,1,1,0,"no",28,NULL,0,0,40,5,241,0,0,0,4,NULL,NULL,0,0,0,0,0,"",3,3,0,0,"NA","NA","NA",0,184903,24534,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
